vehicle_id,feed_id,last_reported,geometry
DOG:Vehicle:57a16fe8-dcae-4a5b-acf8-caec69579c82,dott_mannheim,2026-05-21 15:19:21+02,POINT (8.481618 49.499925)
DOG:Vehicle:b7d97189-5a54-416b-a54a-ab1d21714549,dott_mannheim,2026-05-21 15:19:32+02,POINT (8.531644 49.447017)
DOG:Vehicle:15281b4c-b364-4287-ad61-81019552da5d,dott_mannheim,2026-05-21 15:21:00+02,POINT (8.491937 49.482327)
DOG:Vehicle:399cbafd-ea2f-40e7-bd82-4495f369c7b7,dott_mannheim,2026-05-21 15:21:00+02,POINT (8.530701 49.446589)
DOG:Vehicle:b8e1d4a0-a199-408b-b03d-19cb54716cf1,dott_mannheim,2026-05-21 15:21:21+02,POINT (8.479843 49.527659)
DOG:Vehicle:42e28565-386d-49ee-a5a5-9439420c97ee,dott_mannheim,2026-05-21 15:21:25+02,POINT (8.436743 49.492388)
DOG:Vehicle:564077f8-020c-430f-be81-599107b22271,dott_mannheim,2026-05-21 15:21:34+02,POINT (8.43676 49.492406)
DOG:Vehicle:ec1035cb-ec8f-4b52-80eb-987a8e5b44fb,dott_mannheim,2026-05-21 15:21:43+02,POINT (8.462952 49.484789)
DOG:Vehicle:ff113405-f69c-4921-b3a0-98b687eb33e4,dott_mannheim,2026-05-21 15:21:52+02,POINT (8.531213 49.446386)
DOG:Vehicle:ef8c60ac-9720-4767-8274-939eac47d233,dott_mannheim,2026-05-21 15:21:56+02,POINT (8.46863 49.480831)
DOG:Vehicle:1d86ef88-0d04-4048-98c0-b8afbde26a92,dott_mannheim,2026-05-21 15:22:04+02,POINT (8.478896 49.462909)
DOG:Vehicle:73789034-b083-4b26-9255-4234586a2cb1,dott_mannheim,2026-05-21 15:22:10+02,POINT (8.531821 49.519259)
DOG:Vehicle:b2764933-bdee-4eb3-9d55-3ea2752d9a53,dott_mannheim,2026-05-21 15:22:22+02,POINT (8.489984 49.450546)
DOG:Vehicle:92d69d06-24ad-4e95-a108-fdf1f106f2d1,dott_mannheim,2026-05-21 15:22:42+02,POINT (8.502462 49.451362)
DOG:Vehicle:0521f17d-1887-408b-b4f1-9d6e5c3295e1,dott_mannheim,2026-05-21 15:22:48+02,POINT (8.500295 49.454434)
DOG:Vehicle:d9e36475-db6c-48c0-878d-18cdb5c919ee,dott_mannheim,2026-05-21 15:22:52+02,POINT (8.482946 49.49899)
DOG:Vehicle:d480cd6a-9dbb-40a1-b496-2466c287e6f9,dott_mannheim,2026-05-21 15:22:53+02,POINT (8.479547 49.516751)
DOG:Vehicle:81b893fb-f578-42df-b3b3-5302c0d23b86,dott_mannheim,2026-05-21 15:22:56+02,POINT (8.494884 49.49975)
DOG:Vehicle:5b195974-1bef-450c-8fe1-1e77e3c7ae20,dott_mannheim,2026-05-21 15:24:10+02,POINT (8.478291 49.465761)
DOG:Vehicle:d309fe7d-0378-499b-af8f-5b23a0fe6a11,dott_mannheim,2026-05-21 15:24:15+02,POINT (8.479948 49.456986)
DOG:Vehicle:a7b8046d-a8b5-412d-93f9-759205f5f716,dott_mannheim,2026-05-21 15:24:18+02,POINT (8.47396 49.496861)
DOG:Vehicle:1f09eeac-20aa-4843-a152-e6fc6c80565f,dott_mannheim,2026-05-21 15:24:33+02,POINT (8.479319 49.487773)
DOG:Vehicle:a5d42b4a-7366-4c61-a285-868c50c5ab35,dott_mannheim,2026-05-21 15:24:33+02,POINT (8.500524 49.497853)
DOG:Vehicle:b3d34d21-f5a0-4748-a533-2c538f65218a,dott_mannheim,2026-05-21 15:24:40+02,POINT (8.477471 49.460706)
DOG:Vehicle:99584bdb-fd03-40e8-b5c7-dd85a2024494,dott_mannheim,2026-05-21 15:24:41+02,POINT (8.460973 49.494348)
DOG:Vehicle:d3f88a80-000d-46db-af87-c0949c04bc66,dott_mannheim,2026-05-21 15:25:00+02,POINT (8.474885 49.516042)
DOG:Vehicle:aaa4a243-1b31-4411-9dfd-1251f68ed2e1,dott_mannheim,2026-05-21 15:25:04+02,POINT (8.537576 49.451836)
DOG:Vehicle:c91ca44a-5336-44a6-b4cd-8aac5915d7c1,dott_mannheim,2026-05-21 15:25:13+02,POINT (8.507048 49.478529)
DOG:Vehicle:b9ea241a-ebe7-4b8f-a629-6128624319fe,dott_mannheim,2026-05-21 15:25:14+02,POINT (8.455611 49.475248)
DOG:Vehicle:f0ad08ff-7dbe-45b2-bc8b-9535c724cd96,dott_mannheim,2026-05-21 15:25:17+02,POINT (8.471465 49.505646)
DOG:Vehicle:05654d61-7b6a-4fe4-ab87-976f95fd8083,dott_mannheim,2026-05-21 15:25:18+02,POINT (8.474296 49.496644)
DOG:Vehicle:fcdd0d2a-1d5d-4e9a-b0c3-26dfdce9fe40,dott_mannheim,2026-05-21 15:25:21+02,POINT (8.504429 49.493206)
DOG:Vehicle:a4ddb555-6d3a-4abf-8883-9c3746b430c2,dott_mannheim,2026-05-21 15:25:38+02,POINT (8.557884 49.460152)
DOG:Vehicle:5fa18be4-371e-4837-8318-7e9d389d9d61,dott_mannheim,2026-05-21 15:25:43+02,POINT (8.50365 49.470432)
DOG:Vehicle:d86e9705-2ac4-474e-b7f9-a392ba04da73,dott_mannheim,2026-05-21 15:25:46+02,POINT (8.517188 49.50629)
DOG:Vehicle:ede30728-dd08-4982-91b0-d2719d38038d,dott_mannheim,2026-05-21 15:25:48+02,POINT (8.489962 49.452553)
DOG:Vehicle:c21b6084-a90a-4194-906b-5da5c25e9da0,dott_mannheim,2026-05-21 15:25:57+02,POINT (8.496982 49.509065)
DOG:Vehicle:6f33c898-c551-4c88-a538-5e5e54a072a2,dott_mannheim,2026-05-21 15:26:03+02,POINT (8.482365 49.459081)
DOG:Vehicle:2a2540b5-256b-4063-b8c2-701d3d934da1,dott_mannheim,2026-05-21 15:26:06+02,POINT (8.556752 49.460878)
DOG:Vehicle:7b41af66-e09f-4b1e-a774-567c77c4bac3,dott_mannheim,2026-05-21 15:26:06+02,POINT (8.522092 49.52314)
DOG:Vehicle:5df67584-af4b-4091-bbbb-4b1c23b061ea,dott_mannheim,2026-05-21 15:26:17+02,POINT (8.502829 49.499181)
DOG:Vehicle:28815722-975b-495b-a5f6-a1b8e8f6c473,dott_mannheim,2026-05-21 15:26:21+02,POINT (8.489791 49.464177)
DOG:Vehicle:e2002297-9694-4b21-ab40-77c4610c1b4f,dott_mannheim,2026-05-21 15:26:25+02,POINT (8.486821 49.463364)
DOG:Vehicle:957e5ad9-718b-4a37-a3da-3615cd1406d0,dott_mannheim,2026-05-21 15:26:31+02,POINT (8.507591 49.51142)
DOG:Vehicle:e3e38a45-96c6-440c-bab6-9378e5c22ddd,dott_mannheim,2026-05-21 15:26:31+02,POINT (8.468454 49.492956)
DOG:Vehicle:3da8c41c-7f3a-42cc-b067-1eeaad618e91,dott_mannheim,2026-05-21 15:26:32+02,POINT (8.510488 49.447425)
DOG:Vehicle:ffa028ed-2274-443d-8b7f-de7ba01bf01c,dott_mannheim,2026-05-21 15:26:38+02,POINT (8.468418 49.509636)
DOG:Vehicle:f1509641-f5d6-4d03-aa99-126f3f2d15b4,dott_mannheim,2026-05-21 15:26:48+02,POINT (8.489921 49.45256)
DOG:Vehicle:45fc2ce3-519d-473d-9042-09d7ecb09995,dott_mannheim,2026-05-21 15:26:56+02,POINT (8.520392 49.478487)
DOG:Vehicle:f0dbb22c-1ba1-461f-8b99-cce3230bfebe,dott_mannheim,2026-05-21 15:27:03+02,POINT (8.49044 49.457853)
DOG:Vehicle:8b10d330-bec5-43d1-bd0c-ed007d5db5c9,dott_mannheim,2026-05-21 15:27:05+02,POINT (8.506722 49.502843)
DOG:Vehicle:35527fd9-3e4a-4f09-a882-0605e405a971,dott_mannheim,2026-05-21 15:27:06+02,POINT (8.472913 49.479169)
DOG:Vehicle:1172706f-fad5-4a2f-b2b9-9f44fd628666,dott_mannheim,2026-05-21 15:27:09+02,POINT (8.450519 49.475753)
DOG:Vehicle:06f4932d-b1c6-497a-9932-2dbcc136f604,dott_mannheim,2026-05-21 15:27:12+02,POINT (8.550253 49.465207)
DOG:Vehicle:71ff4807-c38b-4e7a-97d1-6900b65cb208,dott_mannheim,2026-05-21 15:27:16+02,POINT (8.448269 49.484031)
DOG:Vehicle:7d9302f7-5723-4560-a3d2-334661220e4d,dott_mannheim,2026-05-21 15:27:16+02,POINT (8.466082 49.463547)
DOG:Vehicle:3729839b-c2fb-4ab7-86d4-81a65d32b048,dott_mannheim,2026-05-21 15:27:17+02,POINT (8.499915 49.515366)
DOG:Vehicle:afbda1ac-fc2f-4a7f-9fd9-c2b8d2a1d666,dott_mannheim,2026-05-21 15:27:19+02,POINT (8.498671 49.472793)
DOG:Vehicle:6772c573-3db6-474a-9410-5e9ec8f7c168,dott_mannheim,2026-05-21 15:27:22+02,POINT (8.5302 49.520554)
DOG:Vehicle:5ce6eee0-7b76-4a3a-a968-647d7eaba678,dott_mannheim,2026-05-21 15:27:25+02,POINT (8.500938 49.530158)
DOG:Vehicle:094154ea-c6c4-47c1-949e-e23a501d12ee,dott_mannheim,2026-05-21 15:27:26+02,POINT (8.479446 49.480545)
DOG:Vehicle:f49680f1-23a2-4883-88a2-0102c3983d9c,dott_mannheim,2026-05-21 15:27:30+02,POINT (8.484453 49.457504)
DOG:Vehicle:c8c090e5-8b01-42ac-9225-cb5eba597f47,dott_mannheim,2026-05-21 15:27:41+02,POINT (8.474741 49.50943)
DOG:Vehicle:3ad23b6f-8961-4254-8cf7-d37ac57c28ce,dott_mannheim,2026-05-21 15:27:42+02,POINT (8.506734 49.477672)
DOG:Vehicle:276ea1c7-33bb-452b-97cf-3cf49df58f43,dott_mannheim,2026-05-21 15:27:45+02,POINT (8.490283 49.478283)
DOG:Vehicle:15b08fff-8cc0-4762-875a-a3d8d62ce0cb,dott_mannheim,2026-05-21 15:27:47+02,POINT (8.456302 49.478135)
DOG:Vehicle:bc922c64-ac20-4e60-89b4-e2f3848c9b80,dott_mannheim,2026-05-21 15:27:52+02,POINT (8.488842 49.488134)
DOG:Vehicle:f40029ae-2326-4cbd-8269-20b39a6ba895,dott_mannheim,2026-05-21 15:28:14+02,POINT (8.500072 49.502831)
DOG:Vehicle:f45bff0e-6026-4e7b-bac2-6967915a5c00,dott_mannheim,2026-05-21 15:28:17+02,POINT (8.470338 49.480774)
DOG:Vehicle:9efc8c27-d89d-49f8-ae09-bd6d77e5c6c7,dott_mannheim,2026-05-21 15:28:19+02,POINT (8.480225 49.481213)
DOG:Vehicle:d71029fd-af11-41d1-9d6d-58ab2a63bee5,dott_mannheim,2026-05-21 15:28:21+02,POINT (8.514819 49.44264)
DOG:Vehicle:88dde00e-b368-4b41-9913-1bf72930bef9,dott_mannheim,2026-05-21 15:28:31+02,POINT (8.452892 49.480321)
DOG:Vehicle:bf331f4c-9c15-42ff-a04a-b6256307bb5e,dott_mannheim,2026-05-21 15:28:34+02,POINT (8.462749 49.484882)
DOG:Vehicle:7ef2d803-cbff-46bf-bd41-e658ac87c9a0,dott_mannheim,2026-05-21 15:28:35+02,POINT (8.494784 49.523397)
DOG:Vehicle:096b6a20-ba6e-4158-9cd4-f0bd21dda6ed,dott_mannheim,2026-05-21 15:28:43+02,POINT (8.491721 49.477562)
DOG:Vehicle:ccc0eabb-29ed-41ae-9499-07914709cefd,dott_mannheim,2026-05-21 15:28:43+02,POINT (8.46894 49.50974)
DOG:Vehicle:4f88fc7a-782b-4417-832a-861f99b9e1ce,dott_mannheim,2026-05-21 15:28:53+02,POINT (8.467487 49.5031)
DOG:Vehicle:731640a8-1485-48c0-a3fd-153a6c629c7d,dott_mannheim,2026-05-21 15:28:57+02,POINT (8.497602 49.453593)
DOG:Vehicle:421d55e1-9069-4212-a771-00ab389fb4cc,dott_mannheim,2026-05-21 15:28:59+02,POINT (8.488316 49.527389)
DOG:Vehicle:83d2e5c0-6ed8-4ca7-8b08-98e6af8a3a6d,dott_mannheim,2026-05-21 15:28:59+02,POINT (8.462904 49.484832)
DOG:Vehicle:488bd75a-2bed-4e3d-ad7b-bdf7131da99f,dott_mannheim,2026-05-21 15:29:03+02,POINT (8.465637 49.474152)
DOG:Vehicle:3cbc85be-d14b-4fa9-b698-218b42ab9fb5,dott_mannheim,2026-05-21 15:29:12+02,POINT (8.496617 49.523176)
DOG:Vehicle:ae162d83-437e-4ca3-a00c-8c598b215cdd,dott_mannheim,2026-05-21 15:29:42+02,POINT (8.462068 49.479375)
DOG:Vehicle:dc07c6da-2175-484b-86e8-32f65fe4836b,dott_mannheim,2026-05-21 15:29:49+02,POINT (8.476417 49.498508)
DOG:Vehicle:446bf3cf-97bb-4113-829a-b98fba9ea274,dott_mannheim,2026-05-21 15:29:52+02,POINT (8.537132 49.454381)
DOG:Vehicle:4ff8f822-67ae-4648-bbe5-4f0f304eb685,dott_mannheim,2026-05-21 15:29:52+02,POINT (8.449454 49.481952)
DOG:Vehicle:38444a90-ea22-4696-8dab-1de332f36889,dott_mannheim,2026-05-21 15:29:55+02,POINT (8.459257 49.497269)
DOG:Vehicle:2bb5fc3b-67e4-48d3-9647-ff61e42b2358,dott_mannheim,2026-05-21 15:29:58+02,POINT (8.487969 49.46449)
DOG:Vehicle:7fb953fd-4f27-4bbc-962b-9aa6c93a0cf9,dott_mannheim,2026-05-21 15:30:16+02,POINT (8.498065 49.497234)
DOG:Vehicle:d83fabb4-bfec-4b50-a4c2-6ee6da30fef7,dott_mannheim,2026-05-21 15:30:17+02,POINT (8.477922 49.457634)
DOG:Vehicle:bdaffc28-0c95-4de3-8a6f-f76df9acee3d,dott_mannheim,2026-05-21 15:30:21+02,POINT (8.462791 49.457393)
DOG:Vehicle:3accb978-eeab-49cc-99e2-0da308905d1b,dott_mannheim,2026-05-21 15:30:22+02,POINT (8.510246 49.513575)
DOG:Vehicle:21e341f0-f00d-47d4-b481-b2b207f14e59,dott_mannheim,2026-05-21 15:30:33+02,POINT (8.511961 49.509406)
DOG:Vehicle:e3dda5f2-0f6a-463d-8fe9-4eb7696b9b16,dott_mannheim,2026-05-21 15:30:37+02,POINT (8.497253 49.503732)
DOG:Vehicle:db0d82e1-900a-4582-bebd-f2eeec43e233,dott_mannheim,2026-05-21 15:30:40+02,POINT (8.44779 49.476827)
DOG:Vehicle:7b672c2d-7f53-432a-8787-d48d9471296b,dott_mannheim,2026-05-21 15:30:43+02,POINT (8.491491 49.478267)
DOG:Vehicle:33be4a37-c950-478c-a538-3c2342aafba7,dott_mannheim,2026-05-21 15:30:46+02,POINT (8.444692 49.47758)
DOG:Vehicle:ad1edd4b-3272-4a67-ae3a-3373a926c2f2,dott_mannheim,2026-05-21 15:30:46+02,POINT (8.490106 49.480925)
DOG:Vehicle:9e5ef212-86ae-41a3-aab0-01bd1c7c9a76,dott_mannheim,2026-05-21 15:30:52+02,POINT (8.532822 49.525043)
DOG:Vehicle:04bb0d9d-0453-42b0-9b13-55582ec29256,dott_mannheim,2026-05-21 15:30:56+02,POINT (8.471663 49.502723)
DOG:Vehicle:e072949d-dbe7-4c40-82af-85142065915c,dott_mannheim,2026-05-21 15:30:59+02,POINT (8.471973 49.496739)
DOG:Vehicle:45179335-80a5-4518-a9c9-6f77b9064508,dott_mannheim,2026-05-21 15:31:28+02,POINT (8.471389 49.487628)
DOG:Vehicle:39735d8e-4056-4f71-8109-604e414908b0,dott_mannheim,2026-05-21 15:31:45+02,POINT (8.485724 49.469589)
DOG:Vehicle:7d04a9ac-9572-4e08-8056-301b8471cb43,dott_mannheim,2026-05-21 15:31:47+02,POINT (8.468483 49.488835)
DOG:Vehicle:18ff53b1-7d0f-4ada-84ed-6a01b4cdf9d3,dott_mannheim,2026-05-21 15:31:52+02,POINT (8.469926 49.480111)
DOG:Vehicle:0fb7aa3e-8990-4684-8042-2179ddeebd03,dott_mannheim,2026-05-21 15:31:57+02,POINT (8.522543 49.515358)
DOG:Vehicle:6cd3b105-2058-4041-8742-5d745c4419d8,dott_mannheim,2026-05-21 15:31:58+02,POINT (8.478959 49.479452)
DOG:Vehicle:cf820f79-9db1-4d1b-8cc0-6cd8ed53a259,dott_mannheim,2026-05-21 15:31:59+02,POINT (8.527784 49.474363)
DOG:Vehicle:8b50c3ae-9737-4ac6-91fe-5076ad5b5082,dott_mannheim,2026-05-21 15:32:05+02,POINT (8.470839 49.469672)
DOG:Vehicle:41a9d011-fb6c-4ac7-8e37-e7fd6f5ea3d0,dott_mannheim,2026-05-21 15:32:17+02,POINT (8.468153 49.494008)
DOG:Vehicle:34835cbf-163f-4760-92db-391f5ac09155,dott_mannheim,2026-05-21 15:32:39+02,POINT (8.466387 49.486097)
DOG:Vehicle:d7119d93-2926-41c6-8d2e-4d27d924d1d2,dott_mannheim,2026-05-21 15:32:39+02,POINT (8.467551 49.488022)
DOG:Vehicle:4881c1c4-1507-45e3-bfc5-62e3df50977e,dott_mannheim,2026-05-21 15:32:43+02,POINT (8.483737 49.508179)
DOG:Vehicle:361acc65-9e6b-4a31-9386-4ada46b12a1b,dott_mannheim,2026-05-21 15:32:47+02,POINT (8.479934 49.471827)
DOG:Vehicle:0e12d07a-15e7-4c9c-b9fe-9963f1709d32,dott_mannheim,2026-05-21 15:32:48+02,POINT (8.460631 49.499978)
DOG:Vehicle:543d8303-d83f-4902-b7d4-3ccf576f0384,dott_mannheim,2026-05-21 15:32:53+02,POINT (8.465729 49.499181)
DOG:Vehicle:d8234ded-49f9-4d8f-ba8c-cd589db304b0,dott_mannheim,2026-05-21 15:33:12+02,POINT (8.445474 49.481585)
DOG:Vehicle:8baa8a67-3f20-4c06-86ec-e01ef9581da4,dott_mannheim,2026-05-21 15:33:15+02,POINT (8.537576 49.455625)
DOG:Vehicle:73528a01-09e4-4b85-915e-c8107abf641b,dott_mannheim,2026-05-21 15:33:26+02,POINT (8.483139 49.470713)
DOG:Vehicle:08904275-38e4-474c-ae00-a54a3a3a1fc6,dott_mannheim,2026-05-21 15:33:29+02,POINT (8.5054 49.477658)
DOG:Vehicle:8d9afea8-e28d-43db-9de9-fcafde6f008c,dott_mannheim,2026-05-21 15:33:35+02,POINT (8.473183 49.466078)
DOG:Vehicle:2a1be989-1d55-4c86-90aa-f65deea77ae7,dott_mannheim,2026-05-21 15:33:41+02,POINT (8.476064 49.496899)
DOG:Vehicle:dd7acc31-c5ef-409f-b609-37edcea6db06,dott_mannheim,2026-05-21 15:33:46+02,POINT (8.476353 49.497)
DOG:Vehicle:404f0ec3-11a1-4517-a369-b4d7384fb171,dott_mannheim,2026-05-21 15:33:48+02,POINT (8.469117 49.485314)
DOG:Vehicle:63e29790-78b6-4832-9185-639def176fb5,dott_mannheim,2026-05-21 15:33:49+02,POINT (8.454394 49.478)
DOG:Vehicle:741bc916-9e39-411d-bab3-c932dacfe831,dott_mannheim,2026-05-21 15:33:50+02,POINT (8.483555 49.469307)
DOG:Vehicle:8c4ef1ff-dcd1-4cb6-a8ff-beedb86b34bc,dott_mannheim,2026-05-21 15:34:01+02,POINT (8.514653 49.480595)
DOG:Vehicle:287da7ae-5744-4767-ab82-327c2926cad7,dott_mannheim,2026-05-21 15:34:04+02,POINT (8.509766 49.454177)
DOG:Vehicle:848c1775-e5d9-409c-9391-981d41b6a4e8,dott_mannheim,2026-05-21 15:34:06+02,POINT (8.476253 49.480995)
DOG:Vehicle:c09bf76d-e855-4c29-b496-ea632ef65f4f,dott_mannheim,2026-05-21 15:34:10+02,POINT (8.468657 49.480749)
DOG:Vehicle:a2455f2c-2b63-4124-ba8e-e1d7260db5a5,dott_mannheim,2026-05-21 15:34:11+02,POINT (8.464573 49.503842)
DOG:Vehicle:a7b1a25b-ab2d-4134-806f-b7410ba4a18f,dott_mannheim,2026-05-21 15:34:14+02,POINT (8.477838 49.485731)
DOG:Vehicle:4df2ba5d-d7a0-4173-b7f5-283466c9264d,dott_mannheim,2026-05-21 15:34:15+02,POINT (8.531554 49.520841)
DOG:Vehicle:098bb5e9-ae7c-4c93-be27-ef9c36ef80f9,dott_mannheim,2026-05-21 15:34:22+02,POINT (8.484968 49.480158)
DOG:Vehicle:bda07501-e4ac-499f-9480-447d131237b0,dott_mannheim,2026-05-21 15:34:31+02,POINT (8.449401 49.472193)
DOG:Vehicle:74685e57-ec30-424c-ac25-824d05200df2,dott_mannheim,2026-05-21 15:34:32+02,POINT (8.484604 49.476826)
DOG:Vehicle:ac47e2f7-7a92-4e21-abaf-edf4c7c5fefa,dott_mannheim,2026-05-21 15:34:36+02,POINT (8.537499 49.518237)
DOG:Vehicle:6f8f95e2-7dc7-42d3-b88e-080f62ba815c,dott_mannheim,2026-05-21 15:34:48+02,POINT (8.489395 49.46407)
DOG:Vehicle:c690e944-bab5-47f8-9d52-94b0a2a2e9cf,dott_mannheim,2026-05-21 15:34:54+02,POINT (8.469922 49.490328)
DOG:Vehicle:86369288-c63e-4925-b6c5-99b01b332397,dott_mannheim,2026-05-21 15:35:01+02,POINT (8.471433 49.503612)
DOG:Vehicle:ab65de54-a463-4d0c-9114-65d676ddb75c,dott_mannheim,2026-05-21 15:35:07+02,POINT (8.49415 49.521772)
DOG:Vehicle:f4854125-b95a-4d32-aa3b-8741fb5d4b44,dott_mannheim,2026-05-21 15:35:07+02,POINT (8.468651 49.494033)
DOG:Vehicle:54bf1d95-6175-4636-9286-779281e5dcde,dott_mannheim,2026-05-21 15:35:11+02,POINT (8.482724 49.470638)
DOG:Vehicle:79597db1-05d6-423b-856d-f1ac496d2f8c,dott_mannheim,2026-05-21 15:35:11+02,POINT (8.470421 49.497022)
DOG:Vehicle:e16566e2-5daf-49b3-93b7-f030e4701362,dott_mannheim,2026-05-21 15:35:12+02,POINT (8.465839 49.501741)
DOG:Vehicle:a138d9b2-b031-4a6f-aef7-5199ce0de6b7,dott_mannheim,2026-05-21 15:35:21+02,POINT (8.462852 49.48475)
DOG:Vehicle:4d079477-8207-4f18-b580-44a7634d315c,dott_mannheim,2026-05-21 15:35:33+02,POINT (8.507292 49.474396)
DOG:Vehicle:ddf81b1d-0ccb-46fb-bbae-045810e17b64,dott_mannheim,2026-05-21 15:35:39+02,POINT (8.538036 49.45314)
DOG:Vehicle:6c297875-478e-4939-b73a-213de92d685b,dott_mannheim,2026-05-21 15:35:42+02,POINT (8.488683 49.480872)
DOG:Vehicle:9b5e0fba-9bfd-4cbf-918d-eee499b821b3,dott_mannheim,2026-05-21 15:35:44+02,POINT (8.470073 49.492949)
DOG:Vehicle:bc0532d5-8a1e-4924-8edb-b720dd894d26,dott_mannheim,2026-05-21 15:35:49+02,POINT (8.471155 49.483759)
DOG:Vehicle:30887bac-0159-4cbd-86cc-9ea411e304da,dott_mannheim,2026-05-21 15:36:02+02,POINT (8.463685 49.482327)
DOG:Vehicle:6031a96e-bbcd-458f-a80b-9c67c228dce5,dott_mannheim,2026-05-21 15:36:03+02,POINT (8.462854 49.484585)
DOG:Vehicle:de9af382-7839-4ca7-8b8c-4a5b993f85a0,dott_mannheim,2026-05-21 15:36:12+02,POINT (8.474233 49.496555)
DOG:Vehicle:7cd99913-01a4-44d7-a2d8-b641e0947ec0,dott_mannheim,2026-05-21 15:36:13+02,POINT (8.504147 49.49835)
DOG:Vehicle:fe9ae066-c98f-4a58-949a-bcdbd473f147,dott_mannheim,2026-05-21 15:36:14+02,POINT (8.467615 49.482794)
DOG:Vehicle:ad4f51ec-c2f5-4714-a4ad-30037bc500f4,dott_mannheim,2026-05-21 15:36:18+02,POINT (8.536521 49.473374)
DOG:Vehicle:fb6889ab-8e45-4187-8d13-f1b177acba20,dott_mannheim,2026-05-21 15:36:20+02,POINT (8.526452 49.511392)
VOJ:Vehicle:0010e14e-52f5-44e1-a77a-6d14603d8121,voi_de,2026-05-21 15:38:27+02,POINT (8.525775 49.503051)
VOJ:Vehicle:023df912-4d9f-446a-81ed-e6d4b63bd5d5,voi_de,2026-05-21 15:38:27+02,POINT (8.448632 49.484075)
VOJ:Vehicle:02fa83b7-0e01-4c3e-bffe-af8dde8a2ea1,voi_de,2026-05-21 15:38:27+02,POINT (8.531051 49.515706)
VOJ:Vehicle:03d39891-a7ef-4885-9159-edb66b124201,voi_de,2026-05-21 15:38:27+02,POINT (8.479238 49.475714)
VOJ:Vehicle:051e99ca-8311-42f1-9933-883fd99670bd,voi_de,2026-05-21 15:38:27+02,POINT (8.507879 49.482669)
VOJ:Vehicle:07768009-4a5b-4a40-bdc8-79aa60fbf51e,voi_de,2026-05-21 15:38:27+02,POINT (8.451687 49.478522)
VOJ:Vehicle:08d448c5-87e5-4a52-850f-bb168260bb40,voi_de,2026-05-21 15:38:27+02,POINT (8.544555 49.496333)
VOJ:Vehicle:08e1fb37-5132-4781-b5c1-0f611db9027b,voi_de,2026-05-21 15:38:27+02,POINT (8.468213 49.50198)
VOJ:Vehicle:0a6b7f6b-eaa0-40a0-bc35-60c1c7128619,voi_de,2026-05-21 15:38:27+02,POINT (8.481033 49.543611)
VOJ:Vehicle:0b53e3e7-17c2-44b2-933f-051e5ddded22,voi_de,2026-05-21 15:38:27+02,POINT (8.488296 49.448438)
VOJ:Vehicle:0c7b98ff-b67c-4870-9673-bb2aafd8d53e,voi_de,2026-05-21 15:38:27+02,POINT (8.463087 49.482541)
VOJ:Vehicle:0edb88a5-912f-4f12-b038-de111b884e2b,voi_de,2026-05-21 15:38:27+02,POINT (8.500754 49.507404)
VOJ:Vehicle:123888cf-d01e-4d19-984d-48c9e98eb914,voi_de,2026-05-21 15:38:27+02,POINT (8.470751 49.48475)
VOJ:Vehicle:12a8b361-773d-415f-ba6c-8df061376dc6,voi_de,2026-05-21 15:38:27+02,POINT (8.46669 49.490703)
VOJ:Vehicle:15151776-ac1d-467a-880e-a5bf58af8c49,voi_de,2026-05-21 15:38:27+02,POINT (8.495237 49.50352)
VOJ:Vehicle:15784342-2c60-4b12-82bd-39ffd6ac06bd,voi_de,2026-05-21 15:38:27+02,POINT (8.440815 49.487153)
VOJ:Vehicle:1ac1e297-0942-4a0f-b9c2-e6a6be930442,voi_de,2026-05-21 15:38:27+02,POINT (8.465102 49.483481)
VOJ:Vehicle:1fbfc3e5-5c0b-4785-92b9-5296576e5082,voi_de,2026-05-21 15:38:27+02,POINT (8.486451 49.479932)
VOJ:Vehicle:1ffc16ce-5eb4-4676-9f94-7ca64c541c07,voi_de,2026-05-21 15:38:27+02,POINT (8.462868 49.484686)
VOJ:Vehicle:25efaf5d-4951-48ce-96d0-4b1e1955c85f,voi_de,2026-05-21 15:38:27+02,POINT (8.467942 49.497039)
VOJ:Vehicle:268f7dfa-2982-4937-b031-4e2dc82e13b8,voi_de,2026-05-21 15:38:27+02,POINT (8.535073 49.511386)
VOJ:Vehicle:28c8f5f1-dcef-4459-8046-13bcfbe4f828,voi_de,2026-05-21 15:38:27+02,POINT (8.469939 49.498396)
VOJ:Vehicle:2a89a268-b79f-4b7c-be68-ac992236bfe4,voi_de,2026-05-21 15:38:27+02,POINT (8.46707 49.503508)
VOJ:Vehicle:2bfe822a-9b6c-43f2-b5ee-9aebc3884867,voi_de,2026-05-21 15:38:27+02,POINT (8.459058 49.486619)
VOJ:Vehicle:2db8ae9b-e336-4901-a0b7-34173b961a03,voi_de,2026-05-21 15:38:27+02,POINT (8.467682 49.500158)
VOJ:Vehicle:2e7ab64d-42ca-45b2-a9cf-22746f76fdee,voi_de,2026-05-21 15:38:27+02,POINT (8.472726 49.552395)
VOJ:Vehicle:2eac1f80-d3db-466e-97c1-206df82d2a44,voi_de,2026-05-21 15:38:27+02,POINT (8.446183 49.480503)
VOJ:Vehicle:3159a981-9fac-441f-a14d-650cf5a67639,voi_de,2026-05-21 15:38:27+02,POINT (8.451746 49.478499)
VOJ:Vehicle:31ec8153-c504-44b2-be71-303410dfd738,voi_de,2026-05-21 15:38:27+02,POINT (8.470364 49.48068)
