_id,FID,feed_id,station_id,name,capacity,is_virtual_station,num_cars_available,num_bicycles_available,num_scooters_available,num_cargo_bicycles_available,num_mopeds_available,rental_uris_android,rental_uris_ios,rental_uris_web,last_reported,realtime_data_outdated,geometry,datastore_updated_at,lon,lat
38338896,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,107,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 13:10:32+02,f,POINT (8.463303 49.48275),2026-05-21 13:12:32+02,8.463303,49.48275
38338920,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,34,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 13:10:32+02,f,POINT (8.459859 49.484576),2026-05-21 13:12:32+02,8.459859,49.484576
38338927,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,27,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 13:10:32+02,f,POINT (8.462552 49.484796),2026-05-21 13:12:32+02,8.462552,49.484796
38335233,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,30,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 12:36:14+02,f,POINT (8.462552 49.484796),2026-05-21 12:38:27+02,8.462552,49.484796
38335240,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,30,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 12:36:14+02,f,POINT (8.459859 49.484576),2026-05-21 12:38:27+02,8.459859,49.484576
38335269,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,106,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 12:36:14+02,f,POINT (8.463303 49.48275),2026-05-21 12:38:27+02,8.463303,49.48275
38335478,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,3,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-21 12:36:14+02,f,POINT (8.467814 49.477839),2026-05-21 12:38:27+02,8.467814,49.477839
38335508,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,25,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 12:36:14+02,f,POINT (8.482255 49.470261),2026-05-21 12:38:27+02,8.482255,49.470261
38335522,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,21,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 12:36:14+02,f,POINT (8.482906 49.492344),2026-05-21 12:38:27+02,8.482906,49.492344
38335524,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,9,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 12:36:14+02,f,POINT (8.469749 49.47996),2026-05-21 12:38:27+02,8.469749,49.47996
38335595,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,11,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 12:36:14+02,f,POINT (8.478683 49.472353),2026-05-21 12:38:27+02,8.478683,49.472353
38331825,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,11,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 12:01:00+02,f,POINT (8.469749 49.47996),2026-05-21 12:02:41+02,8.469749,49.47996
38331829,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,21,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 12:01:00+02,f,POINT (8.482906 49.492344),2026-05-21 12:02:41+02,8.482906,49.492344
38331841,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,19,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 12:01:00+02,f,POINT (8.482255 49.470261),2026-05-21 12:02:41+02,8.482255,49.470261
38331885,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,2,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-21 12:01:00+02,f,POINT (8.467814 49.477839),2026-05-21 12:02:41+02,8.467814,49.477839
38331947,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,12,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 12:01:00+02,f,POINT (8.478683 49.472353),2026-05-21 12:02:41+02,8.478683,49.472353
38332285,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,108,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 12:01:00+02,f,POINT (8.463303 49.48275),2026-05-21 12:02:41+02,8.463303,49.48275
38332309,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,15,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 12:01:00+02,f,POINT (8.459859 49.484576),2026-05-21 12:02:41+02,8.459859,49.484576
38332321,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,28,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 12:01:00+02,f,POINT (8.462552 49.484796),2026-05-21 12:02:41+02,8.462552,49.484796
38328579,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,110,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 11:25:04+02,f,POINT (8.463303 49.48275),2026-05-21 11:28:05+02,8.463303,49.48275
38328601,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,8,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 11:25:04+02,f,POINT (8.459859 49.484576),2026-05-21 11:28:05+02,8.459859,49.484576
38328605,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,31,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 11:25:04+02,f,POINT (8.462552 49.484796),2026-05-21 11:28:05+02,8.462552,49.484796
38328945,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,11,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 11:25:04+02,f,POINT (8.478683 49.472353),2026-05-21 11:28:05+02,8.478683,49.472353
38329017,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,25,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 11:25:04+02,f,POINT (8.482906 49.492344),2026-05-21 11:28:05+02,8.482906,49.492344
38329020,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,12,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 11:25:04+02,f,POINT (8.469749 49.47996),2026-05-21 11:28:05+02,8.469749,49.47996
38329028,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,21,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 11:25:04+02,f,POINT (8.482255 49.470261),2026-05-21 11:28:05+02,8.482255,49.470261
38325412,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,109,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 10:51:34+02,f,POINT (8.463303 49.48275),2026-05-21 10:53:49+02,8.463303,49.48275
38325436,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,8,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 10:51:34+02,f,POINT (8.459859 49.484576),2026-05-21 10:53:49+02,8.459859,49.484576
38325447,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,34,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 10:51:34+02,f,POINT (8.462552 49.484796),2026-05-21 10:53:49+02,8.462552,49.484796
38325674,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,24,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 10:51:34+02,f,POINT (8.482906 49.492344),2026-05-21 10:53:49+02,8.482906,49.492344
38325675,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,12,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 10:51:34+02,f,POINT (8.469749 49.47996),2026-05-21 10:53:49+02,8.469749,49.47996
38325693,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,24,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 10:51:34+02,f,POINT (8.482255 49.470261),2026-05-21 10:53:49+02,8.482255,49.470261
38325714,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,1,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-21 10:51:34+02,f,POINT (8.467814 49.477839),2026-05-21 10:53:49+02,8.467814,49.477839
38325780,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,11,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 10:51:34+02,f,POINT (8.478683 49.472353),2026-05-21 10:53:49+02,8.478683,49.472353
38322122,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,106,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 10:18:58+02,f,POINT (8.463303 49.48275),2026-05-21 10:21:03+02,8.463303,49.48275
38322146,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,7,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 10:18:58+02,f,POINT (8.459859 49.484576),2026-05-21 10:21:03+02,8.459859,49.484576
38322156,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,35,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 10:18:58+02,f,POINT (8.462552 49.484796),2026-05-21 10:21:03+02,8.462552,49.484796
38322383,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,24,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 10:18:58+02,f,POINT (8.482906 49.492344),2026-05-21 10:21:03+02,8.482906,49.492344
38322385,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,17,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 10:18:58+02,f,POINT (8.469749 49.47996),2026-05-21 10:21:03+02,8.469749,49.47996
38322402,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,23,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 10:18:58+02,f,POINT (8.482255 49.470261),2026-05-21 10:21:03+02,8.482255,49.470261
38322433,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,1,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-21 10:18:58+02,f,POINT (8.467814 49.477839),2026-05-21 10:21:03+02,8.467814,49.477839
38322496,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,10,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 10:18:58+02,f,POINT (8.478683 49.472353),2026-05-21 10:21:03+02,8.478683,49.472353
38318675,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,8,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 09:45:42+02,f,POINT (8.478683 49.472353),2026-05-21 09:48:09+02,8.478683,49.472353
38318738,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,0,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-21 09:45:42+02,f,POINT (8.467814 49.477839),2026-05-21 09:48:09+02,8.467814,49.477839
38318770,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,18,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 09:45:42+02,f,POINT (8.482255 49.470261),2026-05-21 09:48:09+02,8.482255,49.470261
38318802,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,28,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 09:45:42+02,f,POINT (8.482906 49.492344),2026-05-21 09:48:09+02,8.482906,49.492344
38318805,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,21,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 09:45:42+02,f,POINT (8.469749 49.47996),2026-05-21 09:48:09+02,8.469749,49.47996
38319018,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,6,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 09:45:42+02,f,POINT (8.459859 49.484576),2026-05-21 09:48:09+02,8.459859,49.484576
38319027,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,33,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 09:45:42+02,f,POINT (8.462552 49.484796),2026-05-21 09:48:09+02,8.462552,49.484796
38319034,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,88,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 09:45:42+02,f,POINT (8.463303 49.48275),2026-05-21 09:48:09+02,8.463303,49.48275
38315095,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,88,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 09:10:35+02,f,POINT (8.463303 49.48275),2026-05-21 09:13:31+02,8.463303,49.48275
38315123,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,5,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 09:10:35+02,f,POINT (8.459859 49.484576),2026-05-21 09:13:31+02,8.459859,49.484576
38315130,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,32,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 09:10:35+02,f,POINT (8.462552 49.484796),2026-05-21 09:13:31+02,8.462552,49.484796
38315476,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,6,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 09:10:35+02,f,POINT (8.478683 49.472353),2026-05-21 09:13:31+02,8.478683,49.472353
38315551,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,26,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 09:10:35+02,f,POINT (8.469749 49.47996),2026-05-21 09:13:31+02,8.469749,49.47996
38315560,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,23,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 09:10:35+02,f,POINT (8.482906 49.492344),2026-05-21 09:13:31+02,8.482906,49.492344
38315570,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,16,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 09:10:35+02,f,POINT (8.482255 49.470261),2026-05-21 09:13:31+02,8.482255,49.470261
38311835,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,5,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 08:36:38+02,f,POINT (8.478683 49.472353),2026-05-21 08:38:33+02,8.478683,49.472353
38311868,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,21,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 08:36:38+02,f,POINT (8.482906 49.492344),2026-05-21 08:38:33+02,8.482906,49.492344
38311869,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,36,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 08:36:38+02,f,POINT (8.469749 49.47996),2026-05-21 08:38:33+02,8.469749,49.47996
38311932,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,16,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 08:36:38+02,f,POINT (8.482255 49.470261),2026-05-21 08:38:33+02,8.482255,49.470261
38312140,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,81,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 08:36:38+02,f,POINT (8.463303 49.48275),2026-05-21 08:38:33+02,8.463303,49.48275
38312195,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,5,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 08:36:38+02,f,POINT (8.459859 49.484576),2026-05-21 08:38:33+02,8.459859,49.484576
38312206,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,29,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 08:36:38+02,f,POINT (8.462552 49.484796),2026-05-21 08:38:33+02,8.462552,49.484796
38307859,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,65,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 08:01:37+02,f,POINT (8.463303 49.48275),2026-05-21 08:03:47+02,8.463303,49.48275
38307909,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,15,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-21 08:01:37+02,f,POINT (8.462552 49.484796),2026-05-21 08:03:47+02,8.462552,49.484796
38307919,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,3,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-21 08:01:37+02,f,POINT (8.459859 49.484576),2026-05-21 08:03:47+02,8.459859,49.484576
38308103,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,49,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 08:01:37+02,f,POINT (8.469749 49.47996),2026-05-21 08:03:47+02,8.469749,49.47996
38308107,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,16,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 08:01:37+02,f,POINT (8.482906 49.492344),2026-05-21 08:03:47+02,8.482906,49.492344
38308195,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,13,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 08:01:37+02,f,POINT (8.482255 49.470261),2026-05-21 08:03:47+02,8.482255,49.470261
38308296,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,5,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 08:01:37+02,f,POINT (8.478683 49.472353),2026-05-21 08:03:47+02,8.478683,49.472353
38304144,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,2,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 07:26:57+02,f,POINT (8.478683 49.472353),2026-05-21 07:29:12+02,8.478683,49.472353
38304217,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,3,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-21 07:26:57+02,f,POINT (8.467814 49.477839),2026-05-21 07:29:12+02,8.467814,49.477839
38304247,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,5,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-21 07:26:57+02,f,POINT (8.482255 49.470261),2026-05-21 07:29:12+02,8.482255,49.470261
38304260,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,52,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 07:26:57+02,f,POINT (8.469749 49.47996),2026-05-21 07:29:12+02,8.469749,49.47996
38304266,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,8,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 07:26:57+02,f,POINT (8.482906 49.492344),2026-05-21 07:29:12+02,8.482906,49.492344
38304531,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,7,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-21 07:26:57+02,f,POINT (8.463303 49.48275),2026-05-21 07:29:12+02,8.463303,49.48275
38300876,sharing_stations.NBV:Station:575989610,nextbike_vn,NBV:Station:575989610,THM Mannheim II,,t,,2,,,,https://app.nextbike.net/station?id=575989610,https://app.nextbike.net/station?id=575989610,https://nxtb.it/p/575989610,2026-05-21 06:53:32+02,f,POINT (8.478683 49.472353),2026-05-21 06:56:29+02,8.478683,49.472353
38300906,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,5,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-21 06:53:32+02,f,POINT (8.482906 49.492344),2026-05-21 06:56:29+02,8.482906,49.492344
38300911,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,56,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-21 06:53:32+02,f,POINT (8.469749 49.47996),2026-05-21 06:56:29+02,8.469749,49.47996
38300934,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,1,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-21 06:53:32+02,f,POINT (8.467814 49.477839),2026-05-21 06:56:29+02,8.467814,49.477839
